ORG_ID,TBL_ID,TBL_NM,STAT_ID,path
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",1968004,농업 > 2010년~
101,DT_1EA1012,다문화 농가 및 농가인구,1968004,농업 > 2010년~
101,DT_1EA1013,전겸업별 농가,1968004,농업 > 2010년~
101,DT_1EA1014,전겸업별 농가(시군구),1968004,농업 > 2010년~
101,DT_1EA1015,경지규모별 농가,1968004,농업 > 2010년~
101,DT_1EA1016,논경영규모별 농가,1968004,농업 > 2010년~
101,DT_1EA1017,밭경영규모별 농가,1968004,농업 > 2010년~
101,DT_1EA1018,영농형태별 농가,1968004,농업 > 2010년~
101,DT_1EA1019,경영주 연령별 농가,1968004,농업 > 2010년~
101,DT_1EA1020,가구원수별 농가,1968004,농업 > 2010년~
101,DT_1EA1021,농업종사가구원수별 농가,1968004,농업 > 2010년~
101,DT_1EA1022,농축산물 판매규모별 농가,1968004,농업 > 2010년~
101,DT_1EA1023,농축산물 판매처별 농가,1968004,농업 > 2010년~
101,DT_1EA1024,정보화현황별 농가,1968004,농업 > 2010년~
101,DT_1EA1050,정보화현황별 농가,1968004,농업 > 2010년~
101,DT_1EA1053,정보화현황별 농가,1968004,농업 > 2010년~
101,DT_1EA1025,시설면적규모별 농가,1968004,농업 > 2010년~
101,DT_1EA1026,경영주 농업경력별 농가,1968004,농업 > 2010년~
101,DT_1EA1027,고용인 고용기간별 농가,1968004,농업 > 2010년~
101,DT_1EA1028,농업 관련 사업별 경영 농가,1968004,농업 > 2010년~
101,DT_1EA1029,유기농․무농약 실천농가,1968004,농업 > 2010년~
101,DT_1EA1030,가축사육 농가,1968004,농업 > 2010년~
101,DT_1EA1031,친환경가축사육 실천 농가,1968004,농업 > 2010년~
101,DT_1EA1032,가축 분뇨 처리방법별 농가,1968004,농업 > 2010년~
101,DT_1EA1033,가축 분뇨 수거방법별 농가,1968004,농업 > 2010년~
101,DT_1EA1034,영농교육일수별 농가,1968004,농업 > 2010년~
101,DT_1EA1035,영농승계자별 농가,1968004,농업 > 2010년~
101,DT_1EA1036,"수확작물별 농가(논벼, 쌀보리, 콩, 고추, 마늘, 양파, 참깨)",1968004,농업 > 2010년~
101,DT_1EA1037,"산나물, 약용작물, 관상작물, 표고버섯 재배작물별 농가",1968004,농업 > 2010년~
101,DT_1EA1038,과수 재배 작물별 농가,1968004,농업 > 2010년~
101,DT_1EA1040,연령 및 성별 농가인구,1968004,농업 > 2010년~
101,DT_1EA1041,연령 및 농업종사 기간별 농가인구(15세 이상),1968004,농업 > 2010년~
101,DT_1EA1042,연령 및 농림업이외 종사기간별 농가인구(15세 이상),1968004,농업 > 2010년~
101,DT_1EA1043,주종사산업별 농가인구(15세 이상),1968004,농업 > 2010년~
101,DT_1EA1044,혼인상태별 농가인구(15세 이상),1968004,농업 > 2010년~
101,DT_1EA1054,경영주 혼인상태별 농가수,1968004,농업 > 2010년~
101,DT_1EA1045,영농형태별 농가수(시군구),1968004,농업 > 2010년~
101,DT_1EA1046,주부업별 농가,1968004,농업 > 2010년~
101,DT_1EA1047,60세 이상 생활비원천별 농가,1968004,농업 > 2010년~
101,DT_1EA1048,시설종류별 농가수,1968004,농업 > 2010년~
101,DT_1EA1051,시설가온방식별 농가수,1968004,농업 > 2010년~
101,DT_1EA1052,에너지절감시설별 농가수,1968004,농업 > 2010년~
101,DT_1E10B01,"행정구역(시군구)별 농가수, 농가인구",1968004,농업 > 1970~2009년
101,DT_1E10B02,전겸업별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B03,경지규모별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B04,논경영규모별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B05,밭경영규모별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B06,영농형태별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B07,경영주 연령별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B08,가구원수별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B09,농업종사가구원수별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B10,농축산물 판매규모별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B11,농축산물 판매방법별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B12,정보화현황별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B13,연령/성별 농가인구,1968004,농업 > 1970~2009년
101,DT_1E10B15,연령별 및 농업종사 기간별 농가인구(15세이상),1968004,농업 > 1970~2009년
101,DT_1E10B18,연령 및 농업이외 종사기간별 농가인구,1968004,농업 > 1970~2009년
101,DT_1E10B19,주종사분야별 농가인구(15세이상),1968004,농업 > 1970~2009년
101,DT_1E10B20,"농가유형별(주업농,부업농,자급농) 농가수",1968004,농업 > 1970~2009년
101,DT_1E10B21,연금수급액 규모별 농가수,1968004,농업 > 1970~2009년
101,DT_1E10B33,혼인상태별 농가인구(15세이상),1968004,농업 > 1970~2009년
101,DT_1E10B34,경영주 농업경력별,1968004,농업 > 1970~2009년
101,DT_1E10B35,친환경농업,1968004,농업 > 1970~2009년
101,DT_1E10B36,시설면적 규모별 농가수(2005~),1968004,농업 > 1970~2009년
101,DT_1E10B29,시설면적규모별 농가수,1968004,농업 > 1970~2009년
101,DT_1ZB7001,"시도별 어가, 어가인구, 어업종사가구원",1968004,해수면어업 > 2010년~
101,DT_1ZB7002,"전겸업별 어가, 어가인구, 어업종사가구원",1968004,해수면어업 > 2010년~
101,DT_1ZB7003,"어업형태별 어가, 어가인구",1968004,해수면어업 > 2010년~
101,DT_1ZB7004,가구원수별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7005,어업종사가구원수별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7006,다문화 어가 및 어가인구,1968004,해수면어업 > 2010년~
101,DT_1ZB7007,어선보유톤수별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7008,양식품종별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7009,양식장면적별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7011,양식수산물 판매금액별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7013,어획품종별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7014,판매금액 규모별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7015,판매처별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7016,정보화현황별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7032,정보화현황별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7033,정보화현황별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7017,주된 양식품종별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7021,어업 관련사업별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7023,주종사 산업 및 성별 어가인구(15세 이상),1968004,해수면어업 > 2010년~
101,DT_1ZB7024,"연령 및 성별 어가인구, 어업종사가구원, 어업경영주",1968004,해수면어업 > 2010년~
101,DT_1ZB7025,"혼인상태별 어가인구, 어업종사가구원, 어업경영주(15세 이상)",1968004,해수면어업 > 2010년~
101,DT_1ZB7026,"어업종사기간별 어가인구, 어업종사가구원, 어업경영주(15세 이상)",1968004,해수면어업 > 2010년~
101,DT_1ZB7027,"어업 주종사 부문별 어업종사가구원, 어업경영주",1968004,해수면어업 > 2010년~
101,DT_1ZB7028,어업종사형태별 어업종사가구원,1968004,해수면어업 > 2010년~
101,DT_1ZB7029,주부업별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7030,경영주 어업경력기간별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB7031,60세 이상 생활비원천별 어가,1968004,해수면어업 > 2010년~
101,DT_1ZB5301,"시도별 어업가구, 어가인구,어업종사가구원",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5302,"성별/연령별 어가인구, 어업종사가구원, 어업경영주",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5303,"시도별/어업형태별 어업가구, 어가인구",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5304,시도별/주된 어업형태별/어선톤수별 어업가구,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5305,어선보유톤수별 어업가구,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5306,"시도별/양식종류별 주된양식어업가구, 전체양식어업가구",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5307,"양식장면적별 주된 양식어업가구, 전체양식어업가구",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5308,시도별/겸업분야별 어업가구,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5309,어업이외종사자별 어가인구,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5310,주종사분야별 어가인구,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5311,"시도별/종사기간별 어업종사가구원, 어업경영주",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5312,"시도별/어업종류별 어업종사가구원,어업경영주",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5313,시도별/자기 또는 남의 어업종사별 어업종사가구원,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5315,시도별/정보화현황별 어업가구,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5316,"시도별/전겸업별 어업가구, 어업종사가구원",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5317,어업형태별 어업종사가구원,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5320,판매금액 규모별 어업가구,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5321,판매처별 어업가구,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5322,시도별/가구원수별 어업가구,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5323,시도별/어업종사가구원수별 어업가구,1971002,해수면어업 > 1960~2009년
101,DT_1ZB5324,"시도별/혼인상태별 어가인구, 어업종사가구원, 어업경영주",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5325,"전겸업별 어업가구, 어가인구,어업종사가구원",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5326,"시도별/성별 어가인구, 어업종사가구원, 어업경영주",1971002,해수면어업 > 1960~2009년
101,DT_1ZB5327,"시도별/연령별 어가인구, 어업종사가구원, 어업경영주",1971002,해수면어업 > 1960~2009년
101,DT_1ZA7001,"어가, 어가인구, 어업종사가구원",1968004,내수면어업
101,DT_1ZA7002,"전겸업별 어가, 어가인구, 어업종사가구원",1968004,내수면어업
101,DT_1ZA7003,"어업형태별 어가, 어업종사가구원",1968004,내수면어업
101,DT_1ZA7004,가구원수별 어가,1968004,내수면어업
101,DT_1ZA7005,어업종사가구원수별 어가,1968004,내수면어업
101,DT_1ZA7006,양식품종별 어가,1968004,내수면어업
101,DT_1ZA7007,양식수산물 판매금액별 어가,1968004,내수면어업
101,DT_1ZA7008,어획품종별 어가,1968004,내수면어업
101,DT_1ZA7009,판매금액 규모별 어가,1968004,내수면어업
101,DT_1ZA7010,"연령 및 성별 어가인구, 어업종사가구원, 어업경영주",1968004,내수면어업
101,DT_1ZA7011,"어업 주종사 부문별 어업종사가구원, 어업경영주",1968004,내수면어업
101,DT_1ZA7012,경영주 어업경력기간별 어가,1968004,내수면어업
101,DT_1FA7001,시도별 임가수 및 임가인구,1968004,임업
101,DT_1FA7002,임업형태별 임가,1968004,임업
101,DT_1FA7004,"육림업, 벌목업, 양묘업, 채취업 생산부문별 임가",1968004,임업
101,DT_1FA7005,경영주 성 및 연령별 임가,1968004,임업
101,DT_1FA7006,가구원수별 임가,1968004,임업
101,DT_1FA7007,정보화현황별 임가,1968004,임업
101,DT_1FA7022,정보화현황별 임가,1968004,임업
101,DT_1FA7023,정보화현황별 임가,1968004,임업
101,DT_1FA7008,임산물 재배작물별 임가,1968004,임업
101,DT_1FA7009,연령 및 성별  임가인구,1968004,임업
101,DT_1FA7010,15세 이상 혼인상태 및 성별 임가인구,1968004,임업
101,DT_1FA7024,경영주 혼인상태별 임가수,1968004,임업
101,DT_1FA7011,임업종사 가구원수별 임가(비재배업),1968004,임업
101,DT_1FA7012,경영주 임업종사기간별 임가(비재배업),1968004,임업
101,DT_1FA7013,경영주 임업종사경력별 임가(비재배업),1968004,임업
101,DT_1FA7014,임산물 판매금액별 임가(비재배업),1968004,임업
101,DT_1FA7015,임산물 판매처별 임가,1968004,임업
101,DT_1FA7016,15세 이상 임업종사기간별 임가인구(비재배업),1968004,임업
101,DT_1FA7017,15세 이상 주종사산업별 임가인구(비재배업),1968004,임업
101,DT_1FA7018,연령별 임업종사가구원(비재배업),1968004,임업
101,DT_1FA7019,채취 품목별 임가,1968004,임업
101,DT_1FA7021,60세 이상 생활비원천별 임가,1968004,임업
101,DT_1J22003,소비자물가지수(2020=100),1964001,소비자물가조사
101,DT_1J22041,연도별 소비자물가 등락률,1964001,소비자물가조사
101,DT_1J22042,월별 소비자물가 등락률,1964001,소비자물가조사
101,DT_1J22001,"지출목적별 소비자물가지수(품목포함, 2020=100)",1964001,소비자물가조사
101,DT_1J22002,품목성질별 소비자물가지수(2020=100),1964001,소비자물가조사
101,DT_1J22112,품목별 소비자물가지수(품목성질별: 2020=100),1964001,소비자물가조사
101,DT_1J22005,생활물가지수(2020=100),1964001,소비자물가조사
101,DT_1J22004,신선식품지수(2020=100),1964001,소비자물가조사
101,DT_1J22009,식료품 및 에너지제외지수(2020=100),1964001,소비자물가조사
101,DT_1J22007,농산물 및 석유류제외지수(2020=100),1964001,소비자물가조사
101,DT_1J22006,자가주거비포함 소비자물가지수(2020=100),1964001,소비자물가조사
101,DT_1J22010,특수분류 소비자물가지수(2020=100),1964001,소비자물가조사
101,DT_1J22135,"연도별 지출목적별 소비자물가지수(9개도, 39개시: 2020=100)",1964001,소비자물가조사
101,DT_1J22136,"연도별 품목성질별 소비자물가지수(9개도, 39개시: 2020=100)",1964001,소비자물가조사
101,DT_1J22017,연쇄방식 소비자물가지수(2020=100),1964001,소비자물가조사
397,DT_39701_A003,건설공사비지수(2020년기준),2004001,건설공사비지수
101,DT_1J60,"농가판매가격지수(2020=100,분기)",1965003,농가판매및구입가격조사
101,DT_1J62,"농가구입가격지수(2020=100,분기)",1965003,농가판매및구입가격조사
101,DT_1J56,"농가판매가격지수(2015=100, 분기)",1965003,농가판매및구입가격조사
101,DT_1J58,"농가구입가격지수(2015=100, 분기)",1965003,농가판매및구입가격조사
101,DT_1J52,"농가판매가격지수(2010=100,분기)",1965003,농가판매및구입가격조사
101,DT_1J54,"농가구입가격지수(2010=100,분기)",1965003,농가판매및구입가격조사
101,DT_1J49,"농가판매가격지수(2005=100, 분기, 품목별)",1965003,농가판매및구입가격조사
101,DT_1J50,"농가판매가격지수(2005=100, 분기)",1965003,농가판매및구입가격조사
101,DT_1J51,"농가구입가격지수(2005=100, 분기)",1965003,농가판매및구입가격조사
101,DT_1EI10122,"정곡(일반계, 20kg, 비추정평균가격), 월 2017.4 ~",2013012,산지쌀값조사
101,DT_1EI10179,"정곡(일반계, 20kg, 단순평균가격), 월 2013.7.~2022.12.",2013012,산지쌀값조사
301,DT_405Y006,국내공급물가지수,1966003,생산자물가조사(2020=100)
301,DT_404Y014,생산자물가지수(기본분류),1966003,생산자물가조사(2020=100)
301,DT_404Y015,생산자물가지수(특수분류),1966003,생산자물가조사(2020=100)
301,DT_404Y016,생산자물가지수(품목별),1966003,생산자물가조사(2020=100)
301,DT_404Y017,생산자물가지수-총지수(1910~1964),1966003,생산자물가조사(2020=100)
301,DT_405Y007,총산출물가지수,1966003,생산자물가조사(2020=100)
318,TX_31802_A000,주유소 제품별 평균 판매가격,1998040,석유제품가격통계
301,DT_401Y015,수입물가지수(기본분류),1976001,수출입물가조사(2020=100) > 수입물가
301,DT_401Y018,수입물가지수(용도별),1976001,수출입물가조사(2020=100) > 수입물가
301,DT_401Y016,수입물가지수(특수분류),1976001,수출입물가조사(2020=100) > 수입물가
301,DT_401Y017,수입물가지수(품목별),1976001,수출입물가조사(2020=100) > 수입물가
301,DT_402Y014,수출물가지수(기본분류),1976001,수출입물가조사(2020=100) > 수출물가
301,DT_402Y015,수출물가지수(특수분류),1976001,수출입물가조사(2020=100) > 수출물가
301,DT_402Y016,수출물가지수(품목별),1976001,수출입물가조사(2020=100) > 수출물가
301,DT_403Y005,교역조건지수,1976001,수출입물가조사(2020=100) > 무역지수 및 교역조건지수
301,DT_403Y003,수입금액지수,1976001,수출입물가조사(2020=100) > 무역지수 및 교역조건지수
301,DT_403Y004,수입물량지수,1976001,수출입물가조사(2020=100) > 무역지수 및 교역조건지수
301,DT_403Y001,수출금액지수,1976001,수출입물가조사(2020=100) > 무역지수 및 교역조건지수
301,DT_403Y002,수출물량지수,1976001,수출입물가조사(2020=100) > 무역지수 및 교역조건지수
359,DT_370003_B000_1,전기공사비지수(2020=100),2005026,전기공사비지수
359,DT_370003_B000,전기공사비지수(2015=100),2005026,전기공사비지수
359,DT_37003_A000_FRM370,전기공사비지수,2005026,전기공사비지수
359,TX_37003_A000_FRM370,전기공사비지수,2005026,전기공사비지수
412,DT_A41201_01,정보통신 공사비지수,2012055,정보통신공사비지수
101,DT_1SSSP020R,주관적 만족도 (13세 이상 인구),1977013,사회조사 > 공통
101,DT_1SSSP010R,성취에 대한 만족도 (19세 이상 인구),1977013,사회조사 > 공통
101,DT_1SSCM030R,활동제약 상태(13세 이상 인구),1977013,사회조사 > 공통
101,DT_1SSCM031R,활동제약 상태 - 안경을 써도 보는 데 어려움(13세 이상 인구),1977013,사회조사 > 공통
101,DT_1SSCM032R,활동제약 상태 - 보청기를 사용해도 듣는 데 어려움(13세 이상 인구),1977013,사회조사 > 공통
101,DT_1SSCM033R,활동제약 상태 - 걷거나 계단을 오르는 데 어려움(13세 이상 인구),1977013,사회조사 > 공통
101,DT_1SSCM034R,활동제약 상태 - 기억하거나 집중하는 데 어려움(13세 이상 인구),1977013,사회조사 > 공통
101,DT_1SSCM035R,"활동제약 상태 - 스스로 옷 입기, 목욕하기 등 자기관리 활동을 하는 데 어려움(13세 이상 인구)",1977013,사회조사 > 공통
101,DT_1SSCM036R,"활동제약 상태 - 일상생활에서 말을 하거나 듣고, 이해하는 데 어려움(13세 이상 인구)",1977013,사회조사 > 공통
101,DT_1SSFA011R,부모 생존 및 동거여부(가구주),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA012R,부모 생존 및 동거여부(배우자),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA015R,"부모 생존 및 동거여부 (가구주, 배우자)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA013R,"부모 생존, 동거 여부 및 부모의 동거자(가구주)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA014R,"부모 생존, 동거 여부 및 부모의 동거자(배우자)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA016R,"부모 생존, 동거 여부 및 부모의 동거자 (가구주, 배우자)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA021R,부모 생활비 마련방법(가구주),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA022R,부모 생활비 마련 방법(배우자),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA023R,"부모 생활비 마련 방법 (가구주, 배우자)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA031R,"부모와의 교류(부모님과의 전화통화, 가구주)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA032R,"부모와의 교류(부모님과의 전화통화, 배우자)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA033R,"부모와의 교류(부모님과의 만남, 가구주)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA034R,"부모와의 교류(부모님과의 만남, 배우자)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA040R,부모 부양에 대한 견해(13세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA051R,"결혼문화에 대한 태도(남녀가 결혼을 하지 않더라도 함께 살 수 있다, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA052R,"결혼문화에 대한 태도(결혼생활은 부부보다 가족간의 관계가 우선시 되어야 한다, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA053R,"결혼문화에 대한 태도(외국인과 결혼할 수 있다, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA054R,"결혼문화에 대한 태도(결혼하지 않고도 자녀를 가질 수 있다, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA056R,"결혼문화에 대한 태도 (결혼하면 자녀를 가져야 한다, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA055R,결혼식문화에 대한 인식(13세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA190R,이상적인 자녀 수(13세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA195R,"저출생 대책(주된응답, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA196R,"저출생 대책(복수응답, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA060R,결혼에 대한 견해(13세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA170R,결혼을 하지 않는 이유 (13세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA070R,이혼에 대한 견해(13세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA080R,재혼에 대한 견해(13세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA090R,입양에 대한 견해(19세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA100R,입양을 하고 싶지 않은 이유(19세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA111R,가사 분담에 대한 견해(가구주),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA112R,가사 분담에 대한 견해(13세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA121R,"가사 분담 실태(아내, 19세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA122R,"가사 분담 실태(남편, 19세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA123R,"가사 분담 실태 (아내 및 남편, 19세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA131R,"가족관계 만족도(배우자와의 관계, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA132R,"가족관계 만족도(자녀와의 관계, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA133R,"가족관계 만족도(자기 부모와의 관계, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA136R,"가족관계 만족도(배우자 부모와의 관계, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA137R,"가족관계 만족도(자기 형제·자매와의 관계, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA138R,"가족관계 만족도(배우자 형제·자매와의 관계, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA139R,"가족관계 만족도(전반적인 가족관계, 13세 이상 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA141R,"청소년이 고민하는 문제(주된응답, 13~24세 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA142R,"청소년이 고민하는 문제(복수응답, 13~24세 인구)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA150R,청소년 고민상담 대상(13~24세 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA161R,"분거가족(가구주, 복수응답)",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA162R,분거가족(가구주) - 배우자,1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA163R,"분거가족(가구주, 복수응답) - 미혼자녀",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA164R,분거가족(가구주) - 국내,1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA165R,분거가족(가구주) - 국외,1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA171R,다문화가구(가구주),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA172R,다문화가구원을 위해 가장 시급히 해결해야 할 사항(주된응답),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA173R,다문화가구원을 위해 가장 시급히 해결해야 할 사항(복수응답),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA180R,아동양육에 대한 견해(15세 이상 인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA181R,"가족 내 역할-아버지는 직업을 가지고, 어머니는 가정을 돌보는 것이 좋다",1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA182R,가족 내 역할-아버지도 어머니처럼 자녀를 잘 돌볼 수 있다,1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA183R,가족 내 역할-2살 미만 자녀는 어머니가 직접 키우는 것이 좋다,1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA191R,부모의 자녀에 대한 경제적 지원-자녀의 대학교육비,1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA192R,부모의 자녀에 대한 경제적 지원-자녀의 대학원교육비,1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA193R,부모의 자녀에 대한 경제적 지원-미취업 성인자녀(미혼)의 용돈,1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA194R,부모의 자녀에 대한 경제적 지원-자녀 결혼 준비(혼수 및 신혼집 마련)비용,1977013,사회조사 > 가족 > 2008년 이후
101,DT_1SSFA200R,부모와의 문화예술 관람 및 여행(15~24세인구),1977013,사회조사 > 가족 > 2008년 이후
101,DT_1W2C013,부모 생존 여부 및 동거자(가구주),1977013,사회조사 > 가족 > 2006
101,DT_1W2C014,부모 생존 여부 및 동거자(가구주의 배우자),1977013,사회조사 > 가족 > 2006
101,DT_1W2C021,부모님 생활비 주 제공자-가구주,1977013,사회조사 > 가족 > 2006
101,DT_1W2C022,부모님 생활비 주 제공자-가구주의 배우자,1977013,사회조사 > 가족 > 2006
101,DT_1W2C03,노부모 부양에 대한 견해,1977013,사회조사 > 가족 > 2006
101,DT_1W2C04,가족관계 만족도-가족생활 전반,1977013,사회조사 > 가족 > 2006
101,DT_1W2C041,가족관계 만족도-배우자,1977013,사회조사 > 가족 > 2006
101,DT_1W2C042,가족관계 만족도-자녀,1977013,사회조사 > 가족 > 2006
101,DT_1W2C043,가족관계 만족도-자기 부모,1977013,사회조사 > 가족 > 2006
101,DT_1W2C044,가족관계 만족도-배우자 부모,1977013,사회조사 > 가족 > 2006
101,DT_1W2C045,가족관계 만족도-형제 자매,1977013,사회조사 > 가족 > 2006
101,DT_1W2C046,가족관계 만족도-배우자의 형제·자매,1977013,사회조사 > 가족 > 2006
101,DT_1W2C05,가사분담에 대한 견해,1977013,사회조사 > 가족 > 2006
101,DT_1W2C061,가사분담 실태(부인),1977013,사회조사 > 가족 > 2006
101,DT_1W2C062,가사분담 실태(남편),1977013,사회조사 > 가족 > 2006
101,DT_1W2C08,결혼에 대한 견해,1977013,사회조사 > 가족 > 2006
101,DT_1W2C09,이혼에 대한 견해,1977013,사회조사 > 가족 > 2006
101,DT_1W2C10,재혼에 대한 견해,1977013,사회조사 > 가족 > 2006
101,DT_1W2C111,청소년이 고민하는 문제-주된 응답,1977013,사회조사 > 가족 > 2006
101,DT_1W2C112,청소년이 고민하는 문제-복수 응답,1977013,사회조사 > 가족 > 2006
101,DT_1W2C12,청소년 고민상담 대상,1977013,사회조사 > 가족 > 2006
101,DT_1W2C131,입양에 대한 견해,1977013,사회조사 > 가족 > 2006
