org_id,tbl_id,tbl_name,category_path,axis_id,axis_name,axis_order,code_id,code_name,parent_code_id,is_item,unit_id,unit_name,unit_eng_name
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,08006,강원,08,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,08007,제주,08,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,09,외국인 고용 여부,,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,09001,있음,09,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,90002,없음,09,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,비율별,2,02,10% 미만,,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,비율별,2,03,10~19%,,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,비율별,2,04,20~29%,,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,비율별,2,05,30~39%,,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,비율별,2,06,40~49%,,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,비율별,2,07,50% 이상,,N,,,
111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,비율별,2,08,평균,,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",ITEM,항목,,T001,올해 연중 고용이 필요한 근로자 수,,Y,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,01,전체,,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,05,주력 품목,,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,05001,논벼,05,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,05002,식량작물,05,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,05003,채소 산나물,05,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,05004,특용작물 버섯,05,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,05005,과수,05,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,05006,약용작물,05,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,05007,화초 관상작물,05,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,05008,기타작물,05,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,08,권역,,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,08001,서울/인천/경기,08,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,08002,부산/울산/경남,08,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,08003,대구/경북,08,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,08004,광주/전라,08,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,08005,대전/충청/세종,08,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,08006,강원,08,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,08007,제주,08,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,09,외국인 고용 여부,,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,09001,있음,09,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",A,특성별,1,90002,없음,09,N,,,
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,근로자수별,2,02,1명 이하,,N,14STD00018,%,%
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,근로자수별,2,03,2~3명,,N,14STD00018,%,%
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,근로자수별,2,04,4~5명,,N,14STD00018,%,%
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,근로자수별,2,05,6명 이상,,N,14STD00018,%,%
111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,"외국인고용실태조사(농업,제조업분야) > 농업경영체",B,근로자수별,2,06,평균,,N,14STD04562,명,person
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,ITEM,항목,,00,산업별(중분류) 현재인원(성별 고용형태별 등),,Y,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.000,계,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.OZ1,기계,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAB.OZ9,디스플레이,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.OZ2,반도체,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAB.OZ10,바이오･헬스,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.OZ3,섬유,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.OZ4,자동차,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.OZ5,전자,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.OZ6,조선,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.OZ7,철강,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.OZ8,화학,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAB.OZ11,소프트웨어,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAB.OZ12,IT 비즈니스,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.001,식료품 제조업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAB.030,음료 제조업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.003,담배 제조업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.004,가죽 가방 및 신발 제조업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.005,목재 및 나무제품 제조업; 가구제외,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.082,펄프 종이 및 종이제품 제조업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.007,인쇄 및 기록매체 복제업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.008,비금속 광물제품 제조업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.009,금속 가공제품 제조업; 기계 및 가구 제외,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.011,가구 제조업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.012,기타 제품 제조업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.018,연구개발업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.019,전문 서비스업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.020,건축 기술 엔지니어링 및 기타 과학기술 서비스업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.021,기타 전문 과학 및 기술 서비스업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAB.081,영상･오디오 기록물 제작 및 배급업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.014,우편 및 통신업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAB.031,환경 정화 및 복원업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.083,임대업; 부동산 제외,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.022,사업시설 관리 및 조경 서비스업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAA.080,사업 지원 서비스업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAB.032,교육 서비스업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAA,산업별,1,AAB.033,보건업,,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,AA001,현재인원,,N,14STD04547,명,In Person
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,20,성별,,N,14STD04547,명,In Person
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,AA002,남,20,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,AA003,여,20,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,30,학력별,,N,14STD04547,명,In Person
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,3001,고졸,30,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,3002,고졸(여),30,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,3003,전문학사,30,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,3004,전문학사(여),30,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,3005,학사,30,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,3006,학사(여),30,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,3007,석사,30,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,3008,석사(여),30,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,3009,박사,30,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,3010,박사(여),30,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,40,전공별,,N,14STD04547,명,In Person
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,4001,비이공계,40,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,4002,비이공계(여),40,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,4003,공학계,40,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,4004,공학계(여),40,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,4005,자연계,40,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,4006,자연계(여),40,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,50,고용형태별,,N,14STD04547,명,In Person
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,5001,정규직,50,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,5002,정규직(여),50,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,5003,비정규직,50,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,5004,비정규직(여),50,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,60,연령별,,N,14STD04547,명,In Person
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,6001,29세 이하,60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,6002,29세 이하(여),60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,6003,30~39세,60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,6004,30~39세(여),60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,60013,30~49세,60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,60014,30~49세(여),60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,6005,40~49세,60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,6006,40~49세(여),60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,60011,50대 이상,60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,60012,50대 이상(여),60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,6007,50~59세,60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,6008,50~59세(여),60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,6009,60대 이상,60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,6010,60대 이상(여),60,N,,,
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,70,외국인인력,,N,14STD04547,명,In Person
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,80,외국인인력(여),,N,14STD04547,명,In Person
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,90,해당직무 입사 3년차 연봉,,N,14STD04485,만원,"10,000Won"
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,100,고용안전성,,N,14STD05792,점,Item
115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,A01,특성별,2,200,발전가능성,,N,14STD05792,점,Item
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,ITEM,항목,,T001,산업별(중분류)･규모별 현재인원(성별 고용형태별 등),,Y,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,ABB.OZ,계,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ1,기계,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ9,디스플레이,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ2,반도체,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ10,바이오･헬스,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ3,섬유,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ4,자동차,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ5,전자,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ6,조선,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ7,철강,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ8,화학,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ11,소프트웨어,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.OZ12,IT 비즈니스,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.001,식료품 제조업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.002,음료 제조업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.003,담배 제조업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.004,가죽 가방 및 신발 제조업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.005,목재 및 나무제품 제조업; 가구제외,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.006,펄프 종이 및 종이제품 제조업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.007,인쇄 및 기록매체 복제업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.008,비금속 광물제품 제조업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.009,금속 가공제품 제조업; 기계 및 가구 제외,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.011,가구 제조업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.012,기타 제품 제조업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.018,연구개발업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.019,전문 서비스업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.020,건축 기술 엔지니어링 및 기타 과학기술 서비스업,,N,,,
115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",산업기술인력수급실태조사 > 현원,AAB,산업별,1,AAB.021,기타 전문 과학 및 기술 서비스업,,N,,,
