org_id,tbl_id,code_type,obj_id,obj_name,code,name
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51389,달리 명시되지않은 다카르복시산:그들의  무수물할로겐화물과산화물과산화  산그들의
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5139,산소관능의 카르복시산
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51390,기타(산소관능의 카르복시산)
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51391,락트산타르타르산시트르산 및 그의 염과  에스테르
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51392,알콜관능의 기타 카르복시산(기타 산소  관능을 갖지 않은 것) 및 그들의 무수물  할
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51393,살리실산 및 그 염과 에스테르 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51394,페놀관능기의 기타 카르복시산(기타 산소  관능기를 갖지 않은 것) 및 그들의 무수  
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51395,알데히드 또는 케톤관능기의 카르복시산  (기타 산소 관능을 갖지않은 것) 및 그들  
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51396,달리 명시되지 않은 산소 관능의 카르복시  산 및 그들의 무수물할로겐화물과산  화물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.514,질소관능화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5145,아민관능화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51451,비환식 모노아민과 그 유도체 및 그 염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51452,비환식 폴리아민과 그 유도체 및 그 염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51453,포화지환식불포화지환식아민 또는 시클  로테르펜모노아민폴리아민과그 유도  체 및 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51454,방향족 모노아민과 그 유도체 및 그 염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51455,방향족 폴리아민과 그 유도체 및 그 염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5146,산소관능 아미노화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51461,아미노 알콜과 그 에테르에스테르(단일  산소 관능을 가지는 것) 및 그 염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51462,단일산소관능 아미노나프톨기타 아미노  페놀과 그 에테르에스테르(동종 산소  관능을
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51463,아미노 알데히드아미노 케톤과 아미노퀴  논과 그 염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51464,리신과 그 에스테르 및 그 염;글루탐산과  그 염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51465,달리 명시되지 않은 단일 산소 관능 아미노  산과 그 에스테르 및 그 염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51467,아미노 알콜페놀아미노산페놀과 기타  산소 관능 아미노화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5147,카복실 아미드 관능화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51471,비환식 아미드(비환식 카르바메이트 포함)  와 그 유도체 및 그 염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51473,우레인과 그 유도체 및 그 염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51479,기  타 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5148,기타 질소 관능화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51481,제4암모늄과 수산화 제4암모늄 및 레시틴  과 기타 포스포 아미노리피드
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51482,카르복시아미드 관능화합물(사카린과 그  염 포함) 및 아민 관능화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51483,아크릴로 니트릴 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51484,기타 니트릴 관능화합물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51485,디아조 화합물아조화합물과 아족시 화  합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51486,히드라진 또는 히드록실아민의 유기 유도  체
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51489,기타 질소관능화합물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.515,유기-무기화합물헤테르고리화합물헥산
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5154,유기-황화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51541,디티오카르본산염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51542,티오카르바메이트와 디티오카르바메이트 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51543,티우람모노설파이드티우람 디설파이드와  티우람테트라설파이드
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51544,메티오닌 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51549,기 타 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5155,기타 유기-무기화합물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51550,기타(기타 유기-무기화합물 )
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51551,유기 수은 화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51552,유기 비소 화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51559,기타 유기-무기화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5156,락탐 : 산소헤테로고리 화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51561,락 탐 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51562,쿠마린메틸쿠마린과 에틸쿠마린 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51563,기타 락톤 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51569,달리 명시되지 않은 산소헤테고리 화합물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5157,기타 헤테로고리 화합물 : 헥산
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51570,기타(기타 헤테로고리 화합물 : 헥산)
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51571,붙지 않은 피라졸 고리 구조를 가지는 질소  헤테로고리 화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51572,히단토인과 그 유도체 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51573,기 타 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51574,붙지 않은 피리딘고리 구조를 가지는 질소  헤테로고리 화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51575,퀴놀린고리 또는 이소퀴놀린 고리를 가지  는 질소헤테로고리 화합물(환이 더이상  더
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51576,피리미딘고리 또는 피페라고리 또는 붙지 않은 트리아진고리 구조를 가지는 질소 헤테
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51577,기타 질소헤테로고리 화합물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51578,페노티아진 고리를 가진 헤테로고리 화합  물(고리가 더이상 붙지 않은 것)
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51579,달리 명시되지 않은 헤테로고리 화합물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5158,술폰아미드 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51580,기타(술폰아미드 )
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51581,오르토 톨루엔 술폰아미드
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51582,5-아니노-2-메틸-엔-페닐벤젠 술폰아미드
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51583,파라-톨루이딘-3-술폰아닐리드
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51584,2-아미노-엔-에틸벤젠 술폰아닐리드
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51585,2-아미노-에틸-엔-페닐벤젠술폰 아닐리드
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51586,솔파메톡사졸
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51587,솔파메톡신
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51588,파라 아미노벤젠 술폰아미드의 유도체
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51589,기타 술폰아미드
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.516,기타 유기화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5161,에텔과산화알콜과산화에텔 에폭시드아세탈
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51612,아세탈 및 헤미아세탈과 그 할로겐화유도  체술폰화 유도체니트로화유도체  니트로소
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51613,옥시란 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51614,메틸옥시란 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51615,기타 3원고리의 에폭시드 에폭시알콜 에폭  시페놀 및 에폭시에테르와 그 할로겐화 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51616,비환식포화지환식불포화지환식시클로테  르펜과 방향족에테르;그들의 할로겐화  
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51617,에테르알콜에테르페놀 에테르알콜페놀;알  콜 에테르케톤 퍼록사이드 ; 그 할로
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5162,알데히드-케톤-및 퀴논 관능화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51621,비환식알데히드(기타 산소 관능의 결합을  하지 않은 것)
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51622,기타 알데히드알데히드의 환식중합체 및  파라포름 알데히드
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51623,아세톤 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51624,부탄온 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51625,기타 비환식 케톤(기타 산소 관능의 결합을  하지 않은 것)
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51626,516.21항 및 516.22항 물품의 할로겐화 유  도체술폰화 유도체니트로화 유도체  또는 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51627,장 뇌 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51628,기타 포화지환식불포화 지환식 또는 시  클로테르펜 케톤(기타 산소 관능의 결합  을 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51629,방향족 케톤(산소 관능의 결합을 하지 않은  것);케톤알콜 케톤알데히드 케톤페  놀
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5163,무기산의 에스테르 및 염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51631,인산에스테르 및 그 염(락토포스페이트  포함)과 그 할로겐화유도체술폰화 유  도체니
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51639,기타 무기산의 에스테르(할로겐화수소의  에스테르 제외) 및 그 염과 그 할로겐화  유
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5169,달리 명시되지 않은 유기화학물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51691,효소; 달리 명시되지 않은 조제효소 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51692,당류(화학적으로 순수한 것에 한하며자당  젖당 엿당 포도당 및 과당 제외);당에
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.51699,기타 유기화합물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52,무기화학물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.522,무기화학원소산화물 및 할로겐염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5221,달리 명시되지 않은 탄소 (카본블랙 포함) 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52210,기타(달리 명시되지 않은 탄소 (카본블랙 포함) )
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52211,아세틸렌블렉
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52212,카아본블렉
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52219,기타 달리명시되지 않은 탄소(카아본블랙 포함)
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5222,기타화학원소
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52220,기타(기타화학원소)
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52221,수소희가스 질소 및 산소 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52222,셀렌 텔루륨 인 비소 및 붕소 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52223,규소 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52224,염 소 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52225,플루오르브롬 및 요오드 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52226,승화황침강 황 및 콜로이드 황 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52227,수 은 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52228,나트륨 및 기타 알카리금속 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52229,칼슘 스트론튬 및 비륨;희토류금속 스칸  듐과 이트륨
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5223,무기산
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52231,염화수소(염산)와 클로로황산 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52232,황산과 발연황산 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52233,질산과 황질산 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52234,오산화인과 인산 및 폴리인산 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52235,붕소의 산화물과 붕산 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52236,기타 무기산 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52237,이산화규소 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52238,이산화황 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52239,기타 무기의 비금속 산화물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5224,비금속의 할로겐 화합물 황화물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52241,비금속의 할로겐화물과 산화할로겐화물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52242,비금속황화물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5225,아연크롬망간철코발트
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52251,산화아연과 과산화아연 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52252,산화크롬과 수산화크롬 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52253,산화망간 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52254,산화철수산화철과 어드컬러(화합철분의  함유량이 산화제2철로 계산하여 중량의  70%
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52255,산화코발트와 수산화코발트 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52256,산화티타늄 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52257,산화연연단 및 오렌지연 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5226,기타 무기염기 및 금속의 산화물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52261,무수암모니아 또는 암모니아수 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52262,수산화나트륨 고체의 것 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52263,수산화나트륨 액체의 것 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52264,수산화칼륨;과산화나트륨 또는 과산화  칼륨
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52265,수산화마그네슘과산화마그네슘과 스트론  튬 또는 바륨의 산화물수산화물 및   과산화
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52266,수산화알루미늄 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52267,인조커런덤 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52268,히드라진과 히드록실아민 및 이들의 무기염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52269,기타의 무기염기금속산화물금속  수산화물 및 금속과산화물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.523,무기산의 금속염 및 과산화염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5231,플루오르화물과 플루오르화규산염플루  오르화알루미늄산염 및 기타의 플루오르  착염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52310,기타(플루오르화물과 플루오르화규산염플루  오르화알루미늄산염 및 기타의 플루오르  착염)
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52311,플루오르화물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52312,플루오르화규산나트륨 또는 플루오르화규산칼륨
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52313,육플루오르화알미늄산나트륨
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52319,기타 플루오르화물과 플루오르화규염플루오르화알루미늄
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5232,염화물.산화염화물.히드록시염화물브롬화물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52321,염화암모늄 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52322,염화칼슘 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52329,기타 염화물;산화염화물 및 수산화염화물  ;브롬화물과 산화브롬화물; 요오드화물  
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5233,치아염소산아염소산염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52331,하이포아염소산염상관례상의 하이포아  염소산칼슘아염소산 및 차아브롬산염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52332,염소산나트륨 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52339,기타 염소산염과 과염소산염;브롬산염과  과브롬산염;요오드산염과 과요오드산염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5234,황화물폴리황화물아디티온산염술폭실산염아황산염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52341,황화나트륨 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52342,기타 황화물과 폴리황화물 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52343,아이티온산염과 술폭실산염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52344,아황산염과 티오황산염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52345,황산나트륨 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52349,기타 황산염: 명반 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5235,아질산염과 질산염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52351,아질산염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52352,질산칼륨 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52359,기타 질산염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5236,포스피네이트포스포네이트인산염 및 폴리인산염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52361,포스피네이트 및 포스포네이트 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52362,인산삼암모늄 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52363,기타 인산염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52364,삼인산나트륨 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52365,기타 폴리인산염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5237,탄산염과산화탄산염으로 거래되는 물품
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52371,상관례상의 탄산암모늄과 기타 탄산암모늄 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52372,탄산이나트륨 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52373,탄산수소나트륨 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52374,탄산칼륨 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52375,탄산연 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52376,탄산바륨
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52377,탄산연
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52379,기 타 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5238,기타 금속명 및 무기산의 과산화염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52381,시안화물산화시안화물과 시안착염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52382,뇌산염시안산염과 티오시안산염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52383,규산염과 상관례상 알카리금속의 규산염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52384,붕산염과 과산화붕산염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52389,달리 명시되지 않은 무기산염 또는  과산화산염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.524,기타 무기화학물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5243,금속산의염
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52431,금속산염 또는 과산화금속염 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52432,콜로이드 귀금속 귀금속의 무기 또는  유기화합물 및 귀금속의 아말감
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5249,달리 명시되지 않은 무기화학제품
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52491,과산화수소 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52492,인화물(인철 제외) 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52493,탄화칼슘 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52494,탄화물(탄화칼슘제외) 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52495,수소화물질화물아지화물규화물 및  붕화물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52496,무기 또는 유기 수은 화합물 (아말감 제외)
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52499,기타 무기화합물(증류수 또는 전도도  수와 이와 유사한 순도의 물을 포함한  다)액
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.525,방사선 및 관련물질
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5251,방사성원소.방사성동위원소
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52511,천연 우라늄 및 그 화합물 합금분산물  (서메트 포함)도자제품 및 이들의  혼합물(천
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52513,우라늄 235를 농축한 우라늄 및 그 화합  물플루토늄 및 그 화합물합금분산물  (서
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52515,우라늄 235를 열화시킨 우라늄 및 화합물  토륨 및 그 화합물 합금분산물(서메  트
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52517,핵반응로에서 사용된 연료요소 (카아트리지) 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52519,방사원소 방사성동위원소와 이들의 화합  물 합금 분산물(서메트포함)도자기제  품
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5259,분해하기 어려운 동위원소 및 그들의 화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52591,동위원소(525.1항의 것 제외) 및 그 동위  원소의 무기 또는 유기화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.52595,희토류 금속이트륨스칸듐 또는 이들의  금속혼합물의 무기 또는 유기 화합물
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53,염료유연제 및 착색제
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.531,합성유기착색제와 그 조제품
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5311,합성유기착색제
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53111,분산성염료 및 그 조제품 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53112,산성염료와 매염염료 및 이들을 기제로한  조제품
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53113,염기성 염료 및 그 조제품 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53114,직접 염료 및 그 조제품 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53115,건염염료 및 그 조제품 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53116,반응성염료 및 그 조제품 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53117,안료색소 및 그 조제품 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53119,기타의 합성유기착색제(531.1항의 둘 이상의  착색제의 혼합물 포함)
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5312,합성유기형광증백제나 합성유기 루미노퍼 ; 레이크안료와 그 조제품
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53121,합성유기형광증백제나 합성유기 루미노퍼 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53122,레이크안료와 그 조제품 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.532,염료유연제엑스 및 합성유연제
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5322,식물성 기저의 유연제엑스탄닌산
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53221,식물성 유연엑스 및 탄닌과 그 염에테  르에스테르 기타의 유도체
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53222,동식물성착색제(염색엑스 포함수탄  제외)와 그 조제품
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5323,합성유기유연제.무기유연제.조제유연제
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53231,합성유기 유연제 
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.53232,무기유연제조제유연제 및 유연전 처리  용의 효소계 조제품
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.533,안료페인트 니스 및 관련물질
360,DT_1R11001_FRM101,classification,13101112831A,품목별,13102112831A.5331,기타착색제;달리명시되지 않은 착색제를 기제로 한 조제품
